name,price,url,image,description,dimensions,material,color,category,brand
Sinatra Headboard,£119 - £199,https://www.dunelm.com/product/sinatra-pure-pastel-cotton-headboard-1000219718?defaultSkuId=30853166,https://images.dunelm.com/30853166.jpg?$v8srpgrid$&img404=noimagedefault,Pure pastel cotton headboard,N/A,cotton,pastel,headboard,Dunelm
Grant Headboard,£179 - £259,https://www.dunelm.com/product/grant-pure-pastel-cotton-headboard-1000219709?defaultSkuId=30853387,https://images.dunelm.com/30853387.jpg?$v8srpgrid$&img404=noimagedefault,Pure Pastel Cotton Headboard,N/A,cotton,pastel,headboard,Dunelm
Parallel Cushion 35 x 55cm,£59.00£47.00,https://www.heals.com/parallel-cushion-35-x-55cm.html,https://www.heals.com/media/catalog/product//p/a/parallel-cushion-1000.jpg,,,,,,Heal's
Christina,£159.00,https://www.heals.com/christina-lundsteen-susan-cushion-55-x-55cm.html,https://www.heals.com/media/catalog/product//s/u/susan-cushion-christina-lundsteen-1000.jpg,,,,,,Heal's
Christina,£169.00,https://www.heals.com/christina-lundsteen-addison-cushion-50-x-60cm.html,https://www.heals.com/media/catalog/product//a/d/addison-cushion-christina-lundsteen-1000.jpg,,,,,,Heal's
Christina,£159.00,https://www.heals.com/christina-lundsteen-nova-cushion-50-x-50cm.html,https://www.heals.com/media/catalog/product//n/o/nova-cushion-christina-lundsteen-1000.jpg,,,,,,Heal's
Christina,£219.00,https://www.heals.com/christina-lundsteen-ivy-cushion-40-x-80cm.html,https://www.heals.com/media/catalog/product//i/v/ivy-cushion-christina-lundsteen-1000.jpg,,,,,,Heal's
Christina,£189.00,https://www.heals.com/christina-lundsteen-tallulah-cushion-40-x-80cm.html,https://www.heals.com/media/catalog/product//t/a/tallulah-cushion-christina-lundsteen-1000.jpg,,,,,,Heal's
Boucle,£79.00£63.00,https://www.heals.com/boucle-cushion-peridot-45-x-45cm.html,https://www.heals.com/media/catalog/product//b/o/boucle-cushions-aw25-green-2611503-1.jpg,,,,,,Heal's
Boucle,£79.00£63.00,https://www.heals.com/boucle-cushion-dusky-pink-45-x-45cm.html,https://www.heals.com/media/catalog/product//b/o/boucle-cushions-aw25--2611503-1.jpg,,,,,,Heal's
Boucle Cushion Teal 45 x 45cm,£79.00£63.00,https://www.heals.com/boucle-cushion-teal-45-x-45cm.html,https://www.heals.com/media/catalog/product//b/o/boucle-cushions-aw25--2581501-1.jpg,,,,,,Heal's
Ambar,£125.00,https://www.heals.com/ambar-exclusive-bold-frame-square-cushion-slate.html,https://www.heals.com/media/catalog/product//a/m/ambar-aw25--2531498-1.jpg,,,,,,Heal's
Ambar,£140.00,https://www.heals.com/ambar-exclusive-embossed-cord-cushion-slate.html,https://www.heals.com/media/catalog/product//a/m/ambar-aw25--2351491-1.jpg,,,,,,Heal's
Ambar,£125.00,https://www.heals.com/ambar-exclusive-bold-frame-square-cushion-sienna.html,https://www.heals.com/media/catalog/product//a/m/ambar-aw25--2511497-1.jpg,,,,,,Heal's
Ambar,£135.00,https://www.heals.com/ambar-exclusive-embossed-cord-cushion-sienna.html,https://www.heals.com/media/catalog/product//a/m/ambar-aw25--2461495-1.jpg,,,,,,Heal's
Picasso,£145.00,https://www.heals.com/picasso-house-las-meninas-no-43-45-x-45cm.html,https://www.heals.com/media/catalog/product//8/9/8944-45-20-las-meninas-n--43--picasso--1957--45x45cm---dos-born-o-noir--3022x2884-a0ae01c7-9c05-4e77-87ad-f3377b86da01_1.jpg,,,,,,Heal's
Thread Cushion,From£65.00,https://www.heals.com/thread-cushion-50-x-50cm.html,https://www.heals.com/media/catalog/product//t/o/tom-dixon-thread-cushion-red-1-1000.jpg,,,,,,Heal's
Vuelo Cushion,From£75.00,https://www.heals.com/vuelo-cushion.html,https://www.heals.com/media/catalog/product//f/e/fermliving_ss25_vuelocushion_elmgreen_1104270837_1104270899_1_1.jpg,,,,,,Heal's
Abstract Cushion 43 x 43cm,£55.00£44.00,https://www.heals.com/abstract-cushion-43-x-43cm.html,https://www.heals.com/media/catalog/product//a/b/abstract-cushion-1000.jpg,,,,,,Heal's
Offset Cushion 43 x 43cm,£55.00£44.00,https://www.heals.com/offset-cushion-43-x-43cm.html,https://www.heals.com/media/catalog/product//o/f/offset-cushion-1000.jpg,,,,,,Heal's
Heal's,£95.00£80.00,https://www.heals.com/heals-lf-markey-cushion-green-multi.html,https://www.heals.com/media/catalog/product//l/f/lf-markey-cushions-8589_29_1.jpg,,,,,,Heal's
Heal's,£95.00£80.00,https://www.heals.com/heals-lf-markey-cushion-pink-multi.html,https://www.heals.com/media/catalog/product//l/f/lf-markey-cushions-8579_29_1.jpg,,,,,,Heal's
Heal's,£95.00£80.00,https://www.heals.com/heals-lf-markey-cushion-red-multi.html,https://www.heals.com/media/catalog/product//l/f/lf-markey-cushions-8587_29_1.jpg,,,,,,Heal's
Perspective Cushion 35 x 55cm,£59.00£47.00,https://www.heals.com/perspective-cushion-55-x-35cm.html,https://www.heals.com/media/catalog/product//p/e/perspective-cushion_2.jpg,,,,,,Heal's
Lay,£79.00,https://www.heals.com/lay-rectangular-cushion-sugar-kelp-60-x-40cm.html,https://www.heals.com/media/catalog/product//7/9/79786t062_1.jpg,,,,,,Heal's
Lay,£79.00,https://www.heals.com/lay-rectangular-cushion-bright-blue-60-x-40cm.html,https://www.heals.com/media/catalog/product//b/f/bfmddk3c2_1_1.jpg,,,,,,Heal's
Lay,£79.00,https://www.heals.com/lay-cushion-off-white-45-x-45cm.html,https://www.heals.com/media/catalog/product//s/1/s1g62bmb2.jpg,,,,,,Heal's
Edith,£55.00£44.00,https://www.heals.com/edith-check-cushion-olive-32-x-55cm.html,https://www.heals.com/media/catalog/product//e/d/edith-check-cushion-olive-36-x-56cm-1575-_2_.jpg,,,,,,Heal's
Edith,£55.00£44.00,https://www.heals.com/edith-check-cushion-pink-32-x-55cm.html,https://www.heals.com/media/catalog/product//e/d/edith-check-cushion-pink-32x55cm-7982_2_.jpg,,,,,,Heal's
Edith,£55.00£44.00,https://www.heals.com/edith-check-cushion-blue-32-x-55cm.html,https://www.heals.com/media/catalog/product//e/d/edith-cushion-32-x-55-cm-0475.jpg,,,,,,Heal's
Velvet Cushion Rust,From£49.00£39.00,https://www.heals.com/velvet-cushion-rust.html,https://www.heals.com/media/catalog/product//v/e/velvet-cushions-rust.jpg,,,,,,Heal's
Velvet Cushion Sage Green,From£49.00£39.00,https://www.heals.com/velvet-cushion-sage-green.html,https://www.heals.com/media/catalog/product//v/e/velvet_cushions-5081.jpg,,,,,,Heal's
Velvet Cushion Teal,From£49.00£39.00,https://www.heals.com/velvet-cushion-teal.html,https://www.heals.com/media/catalog/product//v/e/velvet-cushions-teal-3899_2_.jpg,,,,,,Heal's
Velvet Cushion Dusky Pink,From£49.00£39.00,https://www.heals.com/velvet-cushion-dusky-pink.html,https://www.heals.com/media/catalog/product//v/e/velvet-cushion-dusky-pink-3__copy_1_.jpg,,,,,,Heal's
Velvet Cushion Claret,From£49.00£39.00,https://www.heals.com/velvet-cushion-claret.html,https://www.heals.com/media/catalog/product//v/e/velvet-cushions-89822.jpg,,,,,,Heal's
Velvet Cushion Toffee,From£69.00£55.00,https://www.heals.com/velvet-cushion-toffee.html,https://www.heals.com/media/catalog/product//v/e/velvet-toffee-cushions-7974_2_.jpg,,,,,,Heal's
Heal's,£75.00£60.00,https://www.heals.com/heal-s-59-cushion-olive-cream-45x45cm.html,https://www.heals.com/media/catalog/product//h/e/heal-s-59-cushion-1000.jpg,,,,,,Heal's
Heal's,£75.00£60.00,https://www.heals.com/heal-s-59-cushion-ochre-navy-45-x-45cm.html,https://www.heals.com/media/catalog/product//h/a/hand-appliqued---quilted-cushion-0268.jpg,,,,,,Heal's
